Name,Code,Latitude,Longitude,Miles from the mouth,Type
Baldwin Creek @ Jenkins Rd,BCJR,42.0588,-76.7357,3.74,RED FLAG
Goldsmith Creek Tributary @ County Rd 1 (GCR1),GCR1,42.0834,-76.7538,5.85,INVESTIGATIVE
Goldsmith Creek @ Draht Hill Rd,GCDH,42.0966,-76.7571,6.8,RED FLAG
Baldwin Creek @ County Rd 1,BCCR1,42.0874,-76.7018,6.83,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
