Name,Code,Latitude,Longitude,Miles from the mouth,Type
Lyon Brook Feeder @ Lyon Brook Rd,LBF,42.4621,-75.5224,,RED FLAG
Hunts Creek @ Cortland St,HC1,42.4422,-76.0331,,RED FLAG
Hunts Creek @ Freetown Rd,HC2,42.5221,-76.0389,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
