Name,Code,Latitude,Longitude,Miles from the mouth,Type
Hector Falls Creek - Old Burdett Firehouse,,42.418533,-76.848167,,BIOLOGICAL
Hector Falls Creek - Texas Hollow,,42.414028,-76.792038,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
